rule_key,domain,severity,status,device_id,zone_id,hall_id,event_timestamp,detected_at,trigger_value,threshold_value,message,escalation_level,metadata,recommended_action,action_status,auto_response_executed,acknowledged_by,acknowledged_at,resolved_at,response_type,response_action
SEC_HEARTBEAT_001,SECURITY,HIGH,NEW,ENVZA07,zoneA,HZA01,2026-01-26T15:53:00+00:00,2026-01-26 15:53:00+00:00,559620.0,60.0,SEC_HEARTBEAT_001 triggered: lastHeartbeat_delay=559620.0 > 60.,0,"{""readingId"": ""e3a77881-92e1-4ebd-8a97-9a157efe1503"", ""readingType"": ""heartbeat""}",Check device connectivity,PENDING,False,102,2026-01-27 11:56:00+00:00,2026-01-28 16:32:00+00:00,MANUAL,Check device connectivity
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZA30,zoneA,HZA05,2026-01-26T15:53:00+00:00,2026-01-26 15:53:00+00:00,19.84,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=19.84 < 20.,0,"{""readingId"": ""e25bc032-3b5d-4555-96f1-5cd0de55f797"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,101,2026-01-27 06:45:00+00:00,2026-01-27 10:48:00+00:00,AUTOMATED,Automatically adjust HVAC settings
SUS_POWER_SPIKE_001,SUSTAINABILITY,HIGH,NEW,EMETERZD01,zoneD,,2026-01-26T15:53:00+00:00,2026-01-26 15:53:00+00:00,138.02,50.0,SUS_POWER_SPIKE_001 triggered: hvacPowerKW=138.02 > 50.,1,"{""readingId"": ""c5be7365-5d34-4d58-b758-186ec10bfbf6"", ""readingType"": ""hvac_energy""}",Review HVAC efficiency and load,PENDING,False,101,2026-01-26 22:38:00+00:00,2026-01-28 13:31:00+00:00,MANUAL,Review HVAC efficiency and load
SUS_POWER_SPIKE_001,SUSTAINABILITY,HIGH,NEW,EMETERZA01,zoneA,,2026-01-26T15:53:00+00:00,2026-01-26 15:53:00+00:00,122.88,50.0,SUS_POWER_SPIKE_001 triggered: hvacPowerKW=122.88 > 50.,1,"{""readingId"": ""7981ad6d-8ad9-4c55-b08c-71d21612db6e"", ""readingType"": ""hvac_energy""}",Review HVAC efficiency and load,PENDING,False,104,2026-01-26 21:21:00+00:00,2026-01-27 04:51:00+00:00,MANUAL,Review HVAC efficiency and load
SEC_HEARTBEAT_001,SECURITY,HIGH,NEW,OCCZD10,zoneD,HZD02,2026-01-26T15:53:00+00:00,2026-01-26 15:53:00+00:00,245280.0,60.0,SEC_HEARTBEAT_001 triggered: lastHeartbeat_delay=245280.0 > 60.,0,"{""readingId"": ""44d20940-72d8-443d-8c9b-c5905674be59"", ""readingType"": ""heartbeat""}",Check device connectivity,PENDING,False,104,2026-01-26 22:50:00+00:00,2026-01-27 11:21:00+00:00,MANUAL,Check device connectivity
SUS_POWER_SPIKE_001,SUSTAINABILITY,HIGH,NEW,EMETERZC01,zoneC,,2026-01-26T15:53:00+00:00,2026-01-26 15:53:00+00:00,131.08,50.0,SUS_POWER_SPIKE_001 triggered: hvacPowerKW=131.08 > 50.,1,"{""readingId"": ""15fcf970-0d53-47aa-8435-07138f1a4ae3"", ""readingType"": ""hvac_energy""}",Review HVAC efficiency and load,PENDING,False,101,2026-01-27 08:04:00+00:00,2026-01-28 22:18:00+00:00,MANUAL,Review HVAC efficiency and load
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZD21,zoneD,HZD04,2026-01-26T15:53:00+00:00,2026-01-26 15:53:00+00:00,19.78,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=19.78 < 20.,0,"{""readingId"": ""a2f1c73f-e7a6-4411-b731-e0f59a43dcdd"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,104,2026-01-27 04:28:00+00:00,2026-01-27 16:46:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZC04,zoneC,HZC01,2026-01-26T15:53:00+00:00,2026-01-26 15:53:00+00:00,19.62,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=19.62 < 20.,0,"{""readingId"": ""e93b346d-b772-4e79-94b8-ecf9955c2866"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,102,2026-01-27 13:09:00+00:00,2026-01-28 19:49:00+00:00,AUTOMATED,Automatically adjust HVAC settings
SEC_HEARTBEAT_001,SECURITY,HIGH,NEW,THSZB47,zoneB,HZB08,2026-01-26T15:53:00+00:00,2026-01-26 15:53:00+00:00,598980.0,60.0,SEC_HEARTBEAT_001 triggered: lastHeartbeat_delay=598980.0 > 60.,0,"{""readingId"": ""85fd8acd-b517-4cc6-bf1d-00d3fb55b415"", ""readingType"": ""heartbeat""}",Check device connectivity,PENDING,False,102,2026-01-27 08:51:00+00:00,2026-01-27 18:13:00+00:00,MANUAL,Check device connectivity
SEC_HEARTBEAT_001,SECURITY,HIGH,NEW,CAMZB44,zoneB,HZB08,2026-01-26T15:53:00+00:00,2026-01-26 15:53:00+00:00,162480.0,60.0,SEC_HEARTBEAT_001 triggered: lastHeartbeat_delay=162480.0 > 60.,0,"{""readingId"": ""2d6e7994-58c2-4316-a367-b1dcfd25b250"", ""readingType"": ""heartbeat""}",Check device connectivity,PENDING,False,101,2026-01-27 00:44:00+00:00,2026-01-28 00:41:00+00:00,MANUAL,Check device connectivity
SEC_HEARTBEAT_001,SECURITY,HIGH,NEW,OCCZB45,zoneB,HZB08,2026-01-26T15:53:00+00:00,2026-01-26 15:53:00+00:00,847500.0,60.0,SEC_HEARTBEAT_001 triggered: lastHeartbeat_delay=847500.0 > 60.,0,"{""readingId"": ""cac5b4c2-cebf-416b-bdea-2c043116749c"", ""readingType"": ""heartbeat""}",Check device connectivity,PENDING,False,102,2026-01-27 13:17:00+00:00,2026-01-29 10:02:00+00:00,MANUAL,Check device connectivity
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZC14,zoneC,HZC03,2026-01-26T15:53:00+00:00,2026-01-26 15:53:00+00:00,19.66,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=19.66 < 20.,0,"{""readingId"": ""f0bba253-b764-46c5-8d06-6fa660f8833d"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,101,2026-01-27 13:55:00+00:00,2026-01-28 08:19:00+00:00,AUTOMATED,Automatically adjust HVAC settings
SUS_POWER_SPIKE_001,SUSTAINABILITY,HIGH,NEW,EMETERZB01,zoneB,,2026-01-26T15:53:00+00:00,2026-01-26 15:53:00+00:00,170.48,50.0,SUS_POWER_SPIKE_001 triggered: hvacPowerKW=170.48 > 50.,1,"{""readingId"": ""9ba945da-a035-4f07-9eb5-1bdddb7fc255"", ""readingType"": ""hvac_energy""}",Review HVAC efficiency and load,PENDING,False,104,2026-01-27 01:45:00+00:00,2026-01-29 00:29:00+00:00,MANUAL,Review HVAC efficiency and load
SEC_HEARTBEAT_001,SECURITY,HIGH,NEW,OCCZD10,zoneD,HZD02,2026-01-26T16:08:00+00:00,2026-01-26 16:08:00+00:00,362640.0,60.0,SEC_HEARTBEAT_001 triggered: lastHeartbeat_delay=362640.0 > 60.,0,"{""readingId"": ""5e9c78c7-ab59-449d-9d10-7606cc102171"", ""readingType"": ""heartbeat""}",Check device connectivity,PENDING,False,104,2026-01-26 17:44:00+00:00,2026-01-28 08:26:00+00:00,MANUAL,Check device connectivity
SEC_HEARTBEAT_001,SECURITY,HIGH,NEW,OCCZA34,zoneA,HZA06,2026-01-26T16:08:00+00:00,2026-01-26 16:08:00+00:00,156660.0,60.0,SEC_HEARTBEAT_001 triggered: lastHeartbeat_delay=156660.0 > 60.,0,"{""readingId"": ""4ffad4ab-4512-4e32-9266-c5c2bd7ab5c5"", ""readingType"": ""heartbeat""}",Check device connectivity,PENDING,False,104,2026-01-27 02:17:00+00:00,2026-01-28 14:43:00+00:00,MANUAL,Check device connectivity
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZA30,zoneA,HZA05,2026-01-26T16:08:00+00:00,2026-01-26 16:08:00+00:00,19.51,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=19.51 < 20.,0,"{""readingId"": ""b9beed91-3f01-4c9e-8023-5d60d284e1c0"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,101,2026-01-26 20:57:00+00:00,2026-01-28 08:00:00+00:00,AUTOMATED,Automatically adjust HVAC settings
SEC_HEARTBEAT_001,SECURITY,HIGH,NEW,CAMZB13,zoneB,HZB03,2026-01-26T16:08:00+00:00,2026-01-26 16:08:00+00:00,771060.0,60.0,SEC_HEARTBEAT_001 triggered: lastHeartbeat_delay=771060.0 > 60.,0,"{""readingId"": ""e7ec5afa-da4f-43cb-983a-c990c174542d"", ""readingType"": ""heartbeat""}",Check device connectivity,PENDING,False,103,2026-01-27 02:22:00+00:00,2026-01-29 00:27:00+00:00,MANUAL,Check device connectivity
SEC_HEARTBEAT_001,SECURITY,HIGH,NEW,THSZB05,zoneB,HZB01,2026-01-26T16:08:00+00:00,2026-01-26 16:08:00+00:00,852840.0,60.0,SEC_HEARTBEAT_001 triggered: lastHeartbeat_delay=852840.0 > 60.,0,"{""readingId"": ""ec0e282e-4e64-4140-ac5b-05b7faa941e4"", ""readingType"": ""heartbeat""}",Check device connectivity,PENDING,False,103,2026-01-27 05:41:00+00:00,2026-01-28 05:29:00+00:00,MANUAL,Check device connectivity
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZB17,zoneB,HZB03,2026-01-26T16:08:00+00:00,2026-01-26 16:08:00+00:00,19.62,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=19.62 < 20.,0,"{""readingId"": ""2a2d31f2-9102-48d5-aaf5-7ad1423de5f1"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,101,2026-01-26 21:13:00+00:00,2026-01-28 09:47:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZD16,zoneD,HZD03,2026-01-26T16:08:00+00:00,2026-01-26 16:08:00+00:00,19.83,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=19.83 < 20.,0,"{""readingId"": ""f7ca90c9-9e06-47f7-8abd-de91cfac5f4b"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,102,2026-01-26 22:34:00+00:00,2026-01-27 03:44:00+00:00,AUTOMATED,Automatically adjust HVAC settings
SEC_HEARTBEAT_001,SECURITY,HIGH,NEW,ENVZA07,zoneA,HZA01,2026-01-26T16:08:00+00:00,2026-01-26 16:08:00+00:00,174660.0,60.0,SEC_HEARTBEAT_001 triggered: lastHeartbeat_delay=174660.0 > 60.,0,"{""readingId"": ""a99be1f4-ebbd-4c35-ad49-7a2d018420a7"", ""readingType"": ""heartbeat""}",Check device connectivity,PENDING,False,101,2026-01-26 21:06:00+00:00,2026-01-28 12:22:00+00:00,MANUAL,Check device connectivity
SUS_POWER_SPIKE_001,SUSTAINABILITY,HIGH,NEW,EMETERZA01,zoneA,,2026-01-26T16:08:00+00:00,2026-01-26 16:08:00+00:00,127.41,50.0,SUS_POWER_SPIKE_001 triggered: hvacPowerKW=127.41 > 50.,1,"{""readingId"": ""ea27d1bb-309d-47d9-a234-916772cb5f82"", ""readingType"": ""hvac_energy""}",Review HVAC efficiency and load,PENDING,False,102,2026-01-27 01:17:00+00:00,2026-01-28 01:18:00+00:00,MANUAL,Review HVAC efficiency and load
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZD26,zoneD,HZD05,2026-01-26T16:08:00+00:00,2026-01-26 16:08:00+00:00,19.94,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=19.94 < 20.,0,"{""readingId"": ""85f338e9-4bf5-4802-ab91-4ab691297d8b"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,101,2026-01-26 23:16:00+00:00,2026-01-27 21:07:00+00:00,AUTOMATED,Automatically adjust HVAC settings
SUS_POWER_SPIKE_001,SUSTAINABILITY,HIGH,NEW,EMETERZC01,zoneC,,2026-01-26T16:08:00+00:00,2026-01-26 16:08:00+00:00,132.79,50.0,SUS_POWER_SPIKE_001 triggered: hvacPowerKW=132.79 > 50.,1,"{""readingId"": ""16b501e7-328e-45af-8dab-425c915b5160"", ""readingType"": ""hvac_energy""}",Review HVAC efficiency and load,PENDING,False,103,2026-01-27 01:22:00+00:00,2026-01-27 16:21:00+00:00,MANUAL,Review HVAC efficiency and load
SUS_POWER_SPIKE_001,SUSTAINABILITY,HIGH,NEW,EMETERZD01,zoneD,,2026-01-26T16:08:00+00:00,2026-01-26 16:08:00+00:00,151.2,50.0,SUS_POWER_SPIKE_001 triggered: hvacPowerKW=151.2 > 50.,1,"{""readingId"": ""d4f65f4e-1cab-4e90-8f65-d22b21a961e8"", ""readingType"": ""hvac_energy""}",Review HVAC efficiency and load,PENDING,False,104,2026-01-27 12:40:00+00:00,2026-01-29 03:17:00+00:00,MANUAL,Review HVAC efficiency and load
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZD21,zoneD,HZD04,2026-01-26T16:08:00+00:00,2026-01-26 16:08:00+00:00,19.34,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=19.34 < 20.,0,"{""readingId"": ""953e619a-30dc-40c0-a329-69c25b11bc25"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,104,2026-01-27 06:05:00+00:00,2026-01-27 10:04:00+00:00,AUTOMATED,Automatically adjust HVAC settings
SUS_POWER_SPIKE_001,SUSTAINABILITY,HIGH,NEW,EMETERZB01,zoneB,,2026-01-26T16:08:00+00:00,2026-01-26 16:08:00+00:00,175.89,50.0,SUS_POWER_SPIKE_001 triggered: hvacPowerKW=175.89 > 50.,1,"{""readingId"": ""09a3a55d-90f3-4d02-ac0e-b1376ccdaea5"", ""readingType"": ""hvac_energy""}",Review HVAC efficiency and load,PENDING,False,103,2026-01-26 21:32:00+00:00,2026-01-28 03:44:00+00:00,MANUAL,Review HVAC efficiency and load
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZC04,zoneC,HZC01,2026-01-26T16:08:00+00:00,2026-01-26 16:08:00+00:00,19.28,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=19.28 < 20.,0,"{""readingId"": ""5349c2d7-0baf-420b-95e5-93c03152b231"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,102,2026-01-27 04:51:00+00:00,2026-01-28 21:22:00+00:00,AUTOMATED,Automatically adjust HVAC settings
SEC_HEARTBEAT_001,SECURITY,HIGH,NEW,CAMZB44,zoneB,HZB08,2026-01-26T16:08:00+00:00,2026-01-26 16:08:00+00:00,316080.0,60.0,SEC_HEARTBEAT_001 triggered: lastHeartbeat_delay=316080.0 > 60.,0,"{""readingId"": ""6bd14088-1ebf-40e6-a4ac-b5cc0bfe524a"", ""readingType"": ""heartbeat""}",Check device connectivity,PENDING,False,104,2026-01-26 23:52:00+00:00,2026-01-28 05:47:00+00:00,MANUAL,Check device connectivity
SEC_HEARTBEAT_001,SECURITY,HIGH,NEW,OCCZB45,zoneB,HZB08,2026-01-26T16:08:00+00:00,2026-01-26 16:08:00+00:00,472080.0,60.0,SEC_HEARTBEAT_001 triggered: lastHeartbeat_delay=472080.0 > 60.,0,"{""readingId"": ""c1c8ee19-252e-475a-b1a9-ac9a719b77ca"", ""readingType"": ""heartbeat""}",Check device connectivity,PENDING,False,102,2026-01-26 21:12:00+00:00,2026-01-27 04:04:00+00:00,MANUAL,Check device connectivity
SEC_HEARTBEAT_001,SECURITY,HIGH,NEW,THSZB47,zoneB,HZB08,2026-01-26T16:08:00+00:00,2026-01-26 16:08:00+00:00,814800.0,60.0,SEC_HEARTBEAT_001 triggered: lastHeartbeat_delay=814800.0 > 60.,0,"{""readingId"": ""433d699f-1df1-43ff-9e0a-8d7c8dd9f280"", ""readingType"": ""heartbeat""}",Check device connectivity,PENDING,False,104,2026-01-27 13:45:00+00:00,2026-01-27 15:40:00+00:00,MANUAL,Check device connectivity
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZC14,zoneC,HZC03,2026-01-26T16:08:00+00:00,2026-01-26 16:08:00+00:00,19.35,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=19.35 < 20.,0,"{""readingId"": ""85fc579a-b6e8-4e6b-bcc6-619d5b744ed8"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,104,2026-01-27 12:01:00+00:00,2026-01-28 21:28:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZA30,zoneA,HZA05,2026-01-26T16:23:00+00:00,2026-01-26 16:23:00+00:00,19.21,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=19.21 < 20.,0,"{""readingId"": ""bfa9657c-0c15-4b9a-948f-6c4a40b87772"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,102,2026-01-27 14:38:00+00:00,2026-01-28 14:16:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZA06,zoneA,HZA01,2026-01-26T16:23:00+00:00,2026-01-26 16:23:00+00:00,19.77,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=19.77 < 20.,0,"{""readingId"": ""d3a9ef4d-f401-495e-a23c-d0fd9e0f7bfa"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,104,2026-01-26 20:14:00+00:00,2026-01-28 03:25:00+00:00,AUTOMATED,Automatically adjust HVAC settings
SEC_HEARTBEAT_001,SECURITY,HIGH,NEW,ENVZA07,zoneA,HZA01,2026-01-26T16:23:00+00:00,2026-01-26 16:23:00+00:00,769500.0,60.0,SEC_HEARTBEAT_001 triggered: lastHeartbeat_delay=769500.0 > 60.,0,"{""readingId"": ""751b4411-70df-4e90-9ede-30b076f64f10"", ""readingType"": ""heartbeat""}",Check device connectivity,PENDING,False,101,2026-01-27 08:17:00+00:00,2026-01-28 13:01:00+00:00,MANUAL,Check device connectivity
SEC_HEARTBEAT_001,SECURITY,HIGH,NEW,OCCZA34,zoneA,HZA06,2026-01-26T16:23:00+00:00,2026-01-26 16:23:00+00:00,202380.0,60.0,SEC_HEARTBEAT_001 triggered: lastHeartbeat_delay=202380.0 > 60.,0,"{""readingId"": ""2dff7da5-daed-49d0-b5cf-6238e28730ac"", ""readingType"": ""heartbeat""}",Check device connectivity,PENDING,False,102,2026-01-27 03:58:00+00:00,2026-01-27 23:36:00+00:00,MANUAL,Check device connectivity
SEC_HEARTBEAT_001,SECURITY,HIGH,NEW,CAMZB13,zoneB,HZB03,2026-01-26T16:23:00+00:00,2026-01-26 16:23:00+00:00,102720.0,60.0,SEC_HEARTBEAT_001 triggered: lastHeartbeat_delay=102720.0 > 60.,0,"{""readingId"": ""e49cfdfe-095d-4468-8a60-7df3e7a3cbe0"", ""readingType"": ""heartbeat""}",Check device connectivity,PENDING,False,104,2026-01-26 22:22:00+00:00,2026-01-27 21:30:00+00:00,MANUAL,Check device connectivity
SEC_HEARTBEAT_001,SECURITY,HIGH,NEW,THSZB05,zoneB,HZB01,2026-01-26T16:23:00+00:00,2026-01-26 16:23:00+00:00,517680.0,60.0,SEC_HEARTBEAT_001 triggered: lastHeartbeat_delay=517680.0 > 60.,0,"{""readingId"": ""2d0a6a2c-a7ac-44d8-a2f2-efd843aad001"", ""readingType"": ""heartbeat""}",Check device connectivity,PENDING,False,103,2026-01-27 00:38:00+00:00,2026-01-27 06:53:00+00:00,MANUAL,Check device connectivity
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZB17,zoneB,HZB03,2026-01-26T16:23:00+00:00,2026-01-26 16:23:00+00:00,19.24,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=19.24 < 20.,0,"{""readingId"": ""bfe674e8-11f3-4689-8d5b-9c68d4639bdb"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,103,2026-01-27 08:40:00+00:00,2026-01-29 04:08:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZB11,zoneB,HZB02,2026-01-26T16:23:00+00:00,2026-01-26 16:23:00+00:00,19.83,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=19.83 < 20.,0,"{""readingId"": ""c312a189-f89e-4a9b-946a-0baa270530da"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,101,2026-01-27 03:53:00+00:00,2026-01-27 05:02:00+00:00,AUTOMATED,Automatically adjust HVAC settings
SEC_HEARTBEAT_001,SECURITY,HIGH,NEW,OCCZD10,zoneD,HZD02,2026-01-26T16:23:00+00:00,2026-01-26 16:23:00+00:00,553560.0,60.0,SEC_HEARTBEAT_001 triggered: lastHeartbeat_delay=553560.0 > 60.,0,"{""readingId"": ""38b8abaf-9f72-43ab-8676-1cedd2b97aa5"", ""readingType"": ""heartbeat""}",Check device connectivity,PENDING,False,102,2026-01-27 13:54:00+00:00,2026-01-28 22:52:00+00:00,MANUAL,Check device connectivity
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZB35,zoneB,HZB06,2026-01-26T16:23:00+00:00,2026-01-26 16:23:00+00:00,19.62,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=19.62 < 20.,0,"{""readingId"": ""5283d7e9-4665-4a01-b902-abfe2983474c"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,103,2026-01-27 00:46:00+00:00,2026-01-27 21:50:00+00:00,AUTOMATED,Automatically adjust HVAC settings
SUS_POWER_SPIKE_001,SUSTAINABILITY,HIGH,NEW,EMETERZA01,zoneA,,2026-01-26T16:23:00+00:00,2026-01-26 16:23:00+00:00,150.97,50.0,SUS_POWER_SPIKE_001 triggered: hvacPowerKW=150.97 > 50.,1,"{""readingId"": ""b99c9fcc-c696-4dfe-a527-fe96eb7ea146"", ""readingType"": ""hvac_energy""}",Review HVAC efficiency and load,PENDING,False,102,2026-01-27 10:59:00+00:00,2026-01-28 11:27:00+00:00,MANUAL,Review HVAC efficiency and load
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZD16,zoneD,HZD03,2026-01-26T16:23:00+00:00,2026-01-26 16:23:00+00:00,19.69,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=19.69 < 20.,0,"{""readingId"": ""a0356d65-fadb-4642-a7ff-63f64e683e15"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,103,2026-01-27 15:22:00+00:00,2026-01-29 12:10:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZC14,zoneC,HZC03,2026-01-26T16:23:00+00:00,2026-01-26 16:23:00+00:00,19.01,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=19.01 < 20.,0,"{""readingId"": ""ea021bfc-6f15-4e20-83de-58f7b6a89038"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,102,2026-01-27 06:43:00+00:00,2026-01-28 00:31:00+00:00,AUTOMATED,Automatically adjust HVAC settings
SUS_POWER_SPIKE_001,SUSTAINABILITY,HIGH,NEW,EMETERZC01,zoneC,,2026-01-26T16:23:00+00:00,2026-01-26 16:23:00+00:00,139.14,50.0,SUS_POWER_SPIKE_001 triggered: hvacPowerKW=139.14 > 50.,1,"{""readingId"": ""1b3274b4-bc26-4ab1-9ecd-a70f45fce85a"", ""readingType"": ""hvac_energy""}",Review HVAC efficiency and load,PENDING,False,101,2026-01-26 18:36:00+00:00,2026-01-28 13:49:00+00:00,MANUAL,Review HVAC efficiency and load
SUS_POWER_SPIKE_001,SUSTAINABILITY,HIGH,NEW,EMETERZD01,zoneD,,2026-01-26T16:23:00+00:00,2026-01-26 16:23:00+00:00,152.66,50.0,SUS_POWER_SPIKE_001 triggered: hvacPowerKW=152.66 > 50.,1,"{""readingId"": ""25ebaa43-8e06-4e5d-ada6-a6988245189f"", ""readingType"": ""hvac_energy""}",Review HVAC efficiency and load,PENDING,False,102,2026-01-26 18:01:00+00:00,2026-01-27 00:43:00+00:00,MANUAL,Review HVAC efficiency and load
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZD21,zoneD,HZD04,2026-01-26T16:23:00+00:00,2026-01-26 16:23:00+00:00,19.06,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=19.06 < 20.,0,"{""readingId"": ""0315fc8a-1113-4616-94e8-01cbc0916333"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,104,2026-01-26 22:41:00+00:00,2026-01-26 23:52:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZD26,zoneD,HZD05,2026-01-26T16:23:00+00:00,2026-01-26 16:23:00+00:00,19.66,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=19.66 < 20.,0,"{""readingId"": ""5acdaeb7-c59c-429d-8274-38de56107c1e"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,101,2026-01-27 03:27:00+00:00,2026-01-27 23:23:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZC04,zoneC,HZC01,2026-01-26T16:23:00+00:00,2026-01-26 16:23:00+00:00,18.98,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=18.98 < 20.,0,"{""readingId"": ""49c2d608-4bde-49dc-bb86-885f1b82f077"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,104,2026-01-26 16:44:00+00:00,2026-01-26 21:24:00+00:00,AUTOMATED,Automatically adjust HVAC settings
OPS_TEMP_LOW_001,OPERATIONS,MEDIUM,NEW,THSZB41,zoneB,HZB07,2026-01-26T16:23:00+00:00,2026-01-26 16:23:00+00:00,19.45,20.0,OPS_TEMP_LOW_001 triggered: temperatureC=19.45 < 20.,0,"{""readingId"": ""b58d482e-6eaf-4509-8590-565c50dfc350"", ""readingType"": ""temp_humidity""}",Adjust HVAC settings,COMPLETED,True,101,2026-01-27 00:07:00+00:00,2026-01-28 09:15:00+00:00,AUTOMATED,Automatically adjust HVAC settings
SEC_HEARTBEAT_001,SECURITY,HIGH,NEW,CAMZB44,zoneB,HZB08,2026-01-26T16:23:00+00:00,2026-01-26 16:23:00+00:00,852600.0,60.0,SEC_HEARTBEAT_001 triggered: lastHeartbeat_delay=852600.0 > 60.,0,"{""readingId"": ""6bac5b73-52d1-4fdb-a67f-a43dad9098ff"", ""readingType"": ""heartbeat""}",Check device connectivity,PENDING,False,104,2026-01-26 21:58:00+00:00,2026-01-27 20:48:00+00:00,MANUAL,Check device connectivity
SEC_HEARTBEAT_001,SECURITY,HIGH,NEW,OCCZB45,zoneB,HZB08,2026-01-26T16:23:00+00:00,2026-01-26 16:23:00+00:00,644340.0,60.0,SEC_HEARTBEAT_001 triggered: lastHeartbeat_delay=644340.0 > 60.,0,"{""readingId"": ""a7c8d0ff-6faf-418e-8eb7-7b44576f2f2f"", ""readingType"": ""heartbeat""}",Check device connectivity,PENDING,False,101,2026-01-27 05:12:00+00:00,2026-01-28 21:41:00+00:00,MANUAL,Check device connectivity
