eventId,exhibitorId,exhibitorName,boothId,boothCode,zoneId,hallId,hallName,boothSizeType,boothAreaSqm,status,assignedAt,packageTier,discountPct,amountPaidAed
EVT006,EXH0105,IronGate Analytics Ltd,EVT006_BTH_0088,HZA03-B002,zoneA,HZA03,South Hall 3,standard,12,active,2025-12-27T08:00:00+00:00,Starter,0.05,15960
EVT006,EXH0213,Fusion Dynamics Ltd,EVT006_BTH_0089,HZA03-B003,zoneA,HZA03,South Hall 3,standard,18,active,2025-12-27T08:00:00+00:00,Premium,0,37800
EVT006,EXH0069,Skyline Intelligence Ltd,EVT006_BTH_0090,HZA04-B001,zoneA,HZA04,South Hall 4,standard,18,active,2025-12-27T08:00:00+00:00,Standard,0.05,29070
EVT006,EXH0210,Saffron Technologies GmbH,EVT006_BTH_0091,HZA04-B002,zoneA,HZA04,South Hall 4,standard,24,active,2025-12-27T08:00:00+00:00,Premium,0.1,45360
EVT006,EXH0129,CloudNine Analytics Ltd,EVT006_BTH_0092,HZA04-B003,zoneA,HZA04,South Hall 4,standard,9,active,2025-12-27T08:00:00+00:00,Starter,0.05,11970
EVT006,EXH0222,Aurora Services PLC,EVT006_BTH_0093,HZA05-B001,zoneA,HZA05,South Hall 5,corner,18,active,2025-12-27T08:00:00+00:00,Standard,0.1,27540
EVT006,EXH0136,Fusion Analytics GmbH,EVT006_BTH_0094,HZA05-B002,zoneA,HZA05,South Hall 5,standard,18,active,2025-12-27T08:00:00+00:00,Standard,0,30600
EVT006,EXH0127,BluePeak Networks Inc,EVT006_BTH_0095,HZA05-B003,zoneA,HZA05,South Hall 5,standard,12,active,2025-12-27T08:00:00+00:00,Starter,0.05,15960
EVT006,EXH0238,Orion Networks Ltd,EVT006_BTH_0096,HZA05-B004,zoneA,HZA05,South Hall 5,standard,9,active,2025-12-27T08:00:00+00:00,Starter,0.1,11340
EVT006,EXH0180,Lumina Intelligence Ltd,EVT006_BTH_0097,HZA06-B001,zoneA,HZA06,South Hall 6,corner,12,active,2025-12-27T08:00:00+00:00,Standard,0.15,17340
EVT006,EXH0005,CloudNine Networks FZ-LLC,EVT006_BTH_0098,HZA06-B002,zoneA,HZA06,South Hall 6,corner,12,active,2025-12-27T08:00:00+00:00,Standard,0.1,18360
EVT006,EXH0003,Pulse Security LLC,EVT006_BTH_0099,HZA06-B003,zoneA,HZA06,South Hall 6,standard,9,active,2025-12-27T08:00:00+00:00,Starter,0,12600
EVT006,EXH0124,Quant Automation Ltd,EVT006_BTH_0100,HZA06-B004,zoneA,HZA06,South Hall 6,standard,9,active,2025-12-27T08:00:00+00:00,Starter,0.05,11970
EVT007,EXH0127,BluePeak Networks Inc,EVT007_BTH_0001,HZB01-B001,zoneB,HZB01,East Hall 1,standard,9,active,2025-12-29T10:00:00+00:00,Starter,0,12600
EVT007,EXH0181,Saffron Intelligence Inc,EVT007_BTH_0002,HZB01-B002,zoneB,HZB01,East Hall 1,standard,9,active,2025-12-29T10:00:00+00:00,Starter,0.1,11340
EVT007,EXH0031,Nova Dynamics Inc,EVT007_BTH_0003,HZB01-B003,zoneB,HZB01,East Hall 1,standard,12,active,2025-12-29T10:00:00+00:00,Standard,0.05,19380
EVT007,EXH0240,Atlas Networks LLC,EVT007_BTH_0004,HZB01-B004,zoneB,HZB01,East Hall 1,standard,9,active,2025-12-29T10:00:00+00:00,Starter,0,12600
EVT007,EXH0176,Pulse Labs Ltd,EVT007_BTH_0005,HZB01-B005,zoneB,HZB01,East Hall 1,standard,12,active,2025-12-29T10:00:00+00:00,Standard,0,20400
EVT007,EXH0027,IronGate Intelligence FZ-LLC,EVT007_BTH_0006,HZB02-B001,zoneB,HZB02,East Hall 2,standard,18,active,2025-12-29T10:00:00+00:00,Premium,0.05,35910
EVT007,EXH0234,Nimbus Technologies S.A.,EVT007_BTH_0007,HZB02-B002,zoneB,HZB02,East Hall 2,standard,12,active,2025-12-29T10:00:00+00:00,Starter,0,16800
EVT007,EXH0198,Saffron Networks GmbH,EVT007_BTH_0008,HZB02-B003,zoneB,HZB02,East Hall 2,standard,9,active,2025-12-29T10:00:00+00:00,Starter,0.05,11970
EVT007,EXH0178,Terra Labs GmbH,EVT007_BTH_0009,HZB02-B004,zoneB,HZB02,East Hall 2,standard,9,active,2025-12-29T10:00:00+00:00,Starter,0,12600
EVT007,EXH0075,Orion Dynamics LLC,EVT007_BTH_0010,HZB02-B005,zoneB,HZB02,East Hall 2,corner,18,active,2025-12-29T10:00:00+00:00,Premium,0.05,35910
EVT007,EXH0212,Aurora Platforms FZ-LLC,EVT007_BTH_0011,HZB03-B001,zoneB,HZB03,East Hall 3,standard,12,active,2025-12-29T10:00:00+00:00,Standard,0.05,19380
EVT007,EXH0082,Pulse Security S.A.,EVT007_BTH_0012,HZB03-B002,zoneB,HZB03,East Hall 3,standard,9,active,2025-12-29T10:00:00+00:00,Starter,0,12600
EVT007,EXH0029,Sentra Analytics FZ-LLC,EVT007_BTH_0013,HZB03-B003,zoneB,HZB03,East Hall 3,standard,18,active,2025-12-29T10:00:00+00:00,Standard,0,30600
EVT007,EXH0003,Pulse Security LLC,EVT007_BTH_0014,HZB04-B001,zoneB,HZB04,East Hall 4,standard,18,active,2025-12-29T10:00:00+00:00,Standard,0,30600
EVT007,EXH0028,Keystone Systems S.A.,EVT007_BTH_0015,HZB04-B002,zoneB,HZB04,East Hall 4,standard,9,active,2025-12-29T10:00:00+00:00,Starter,0.05,11970
EVT007,EXH0128,Aurora Digital PLC,EVT007_BTH_0016,HZB04-B003,zoneB,HZB04,East Hall 4,standard,12,active,2025-12-29T10:00:00+00:00,Starter,0,16800
EVT007,EXH0136,Fusion Analytics GmbH,EVT007_BTH_0017,HZB04-B004,zoneB,HZB04,East Hall 4,island,36,active,2025-12-29T10:00:00+00:00,Platinum,0,93600
EVT007,EXH0184,Nexa Dynamics Ltd,EVT007_BTH_0018,HZB04-B005,zoneB,HZB04,East Hall 4,standard,9,active,2025-12-29T10:00:00+00:00,Starter,0.05,11970
EVT007,EXH0084,Apex Services S.A.,EVT007_BTH_0019,HZC01-B001,zoneC,HZC01,Hall 1,standard,9,active,2025-12-29T10:00:00+00:00,Starter,0,12600
EVT007,EXH0064,Stratus Engineering PLC,EVT007_BTH_0020,HZC01-B002,zoneC,HZC01,Hall 1,standard,9,active,2025-12-29T10:00:00+00:00,Starter,0,12600
EVT007,EXH0213,Fusion Dynamics Ltd,EVT007_BTH_0021,HZB08-B001,zoneB,HZB08,Hall 10,standard,18,active,2025-12-29T10:00:00+00:00,Standard,0.1,27540
EVT007,EXH0188,BluePeak Analytics LLC,EVT007_BTH_0022,HZB08-B002,zoneB,HZB08,Hall 10,standard,9,active,2025-12-29T10:00:00+00:00,Starter,0.05,11970
EVT007,EXH0037,BluePeak Consulting Inc,EVT007_BTH_0023,HZB08-B003,zoneB,HZB08,Hall 10,standard,9,active,2025-12-29T10:00:00+00:00,Starter,0,12600
EVT007,EXH0228,Kairo Security GmbH,EVT007_BTH_0024,HZB08-B004,zoneB,HZB08,Hall 10,corner,9,active,2025-12-29T10:00:00+00:00,Starter,0.05,11970
EVT007,EXH0068,Polaris Labs Inc,EVT007_BTH_0025,HZB08-B005,zoneB,HZB08,Hall 10,standard,12,active,2025-12-29T10:00:00+00:00,Standard,0,20400
EVT007,EXH0116,IronGate Networks Inc,EVT007_BTH_0026,HZB08-B006,zoneB,HZB08,Hall 10,standard,9,active,2025-12-29T10:00:00+00:00,Starter,0,12600
EVT007,EXH0175,Apex Digital Ltd,EVT007_BTH_0027,HZC02-B001,zoneC,HZC02,Hall 2,standard,18,active,2025-12-29T10:00:00+00:00,Premium,0.05,35910
EVT007,EXH0060,IronGate Solutions S.A.,EVT007_BTH_0028,HZC02-B002,zoneC,HZC02,Hall 2,standard,9,active,2025-12-29T10:00:00+00:00,Starter,0.1,11340
EVT007,EXH0137,CloudNine Automation FZ-LLC,EVT007_BTH_0029,HZC03-B001,zoneC,HZC03,Hall 3,standard,9,active,2025-12-29T10:00:00+00:00,Starter,0.05,11970
EVT007,EXH0062,BluePeak Consulting PLC,EVT007_BTH_0030,HZC03-B002,zoneC,HZC03,Hall 3,island,36,active,2025-12-29T10:00:00+00:00,Platinum,0,93600
EVT007,EXH0001,Helio Automation Ltd,EVT007_BTH_0031,HZC03-B003,zoneC,HZC03,Hall 3,standard,24,active,2025-12-29T10:00:00+00:00,Premium,0,50400
EVT007,EXH0077,Pulse Services Inc,EVT007_BTH_0032,HZC03-B004,zoneC,HZC03,Hall 3,standard,12,active,2025-12-29T10:00:00+00:00,Starter,0.05,15960
EVT007,EXH0090,Keystone Consulting GmbH,EVT007_BTH_0033,HZC04-B001,zoneC,HZC04,Hall 4,corner,24,active,2025-12-29T10:00:00+00:00,Premium,0,50400
EVT007,EXH0120,Nova Engineering S.A.,EVT007_BTH_0034,HZC04-B002,zoneC,HZC04,Hall 4,standard,18,active,2025-12-29T10:00:00+00:00,Standard,0,30600
EVT007,EXH0196,Helio Cloud Ltd,EVT007_BTH_0035,HZC04-B003,zoneC,HZC04,Hall 4,standard,12,active,2025-12-29T10:00:00+00:00,Starter,0,16800
EVT007,EXH0135,Helio Analytics Ltd,EVT007_BTH_0036,HZC04-B004,zoneC,HZC04,Hall 4,standard,24,active,2025-12-29T10:00:00+00:00,Premium,0,50400
EVT007,EXH0100,SilverLine Technologies PLC,EVT007_BTH_0037,HZC05-B001,zoneC,HZC05,Hall 5,corner,18,active,2025-12-29T10:00:00+00:00,Premium,0.1,34020
EVT007,EXH0107,Pulse Technologies PLC,EVT007_BTH_0038,HZC05-B002,zoneC,HZC05,Hall 5,standard,9,active,2025-12-29T10:00:00+00:00,Starter,0,12600
EVT007,EXH0189,IronGate Dynamics LLC,EVT007_BTH_0039,HZC06-B001,zoneC,HZC06,Hall 6,corner,18,active,2025-12-29T10:00:00+00:00,Standard,0.05,29070
EVT007,EXH0122,Polaris Dynamics Ltd,EVT007_BTH_0040,HZC06-B002,zoneC,HZC06,Hall 6,standard,9,active,2025-12-29T10:00:00+00:00,Starter,0.1,11340
EVT007,EXH0047,BluePeak Systems LLC,EVT007_BTH_0041,HZB05-B001,zoneB,HZB05,Hall 7,standard,9,active,2025-12-29T10:00:00+00:00,Starter,0,12600
EVT007,EXH0156,Polaris Analytics LLC,EVT007_BTH_0042,HZB05-B002,zoneB,HZB05,Hall 7,island,36,active,2025-12-29T10:00:00+00:00,Platinum,0,93600
EVT007,EXH0039,SilverLine Automation Inc,EVT007_BTH_0043,HZB05-B003,zoneB,HZB05,Hall 7,corner,18,active,2025-12-29T10:00:00+00:00,Standard,0,30600
EVT007,EXH0041,Aurora Networks S.A.,EVT007_BTH_0044,HZB05-B004,zoneB,HZB05,Hall 7,standard,12,active,2025-12-29T10:00:00+00:00,Standard,0.1,18360
EVT007,EXH0216,Nova Systems LLC,EVT007_BTH_0045,HZB05-B005,zoneB,HZB05,Hall 7,standard,12,active,2025-12-29T10:00:00+00:00,Standard,0.05,19380
EVT007,EXH0190,Keystone Technologies GmbH,EVT007_BTH_0046,HZB06-B001,zoneB,HZB06,Hall 8,corner,18,active,2025-12-29T10:00:00+00:00,Standard,0.05,29070
EVT007,EXH0088,Lumina Technologies Ltd,EVT007_BTH_0047,HZB07-B001,zoneB,HZB07,Hall 9,standard,9,active,2025-12-29T10:00:00+00:00,Starter,0,12600
EVT007,EXH0080,BluePeak Technologies Inc,EVT007_BTH_0048,HZB07-B002,zoneB,HZB07,Hall 9,standard,36,active,2025-12-29T10:00:00+00:00,Platinum,0.1,84240
EVT007,EXH0087,Helio Intelligence Inc,EVT007_BTH_0049,HZD01-B001,zoneD,HZD01,North Hall 1,island,18,active,2025-12-29T10:00:00+00:00,Standard,0,30600
EVT007,EXH0096,RedStone Consulting FZ-LLC,EVT007_BTH_0050,HZD01-B002,zoneD,HZD01,North Hall 1,corner,18,active,2025-12-29T10:00:00+00:00,Standard,0,30600
EVT007,EXH0218,Sentra Automation LLC,EVT007_BTH_0051,HZD01-B003,zoneD,HZD01,North Hall 1,standard,12,active,2025-12-29T10:00:00+00:00,Standard,0.1,18360
EVT007,EXH0210,Saffron Technologies GmbH,EVT007_BTH_0052,HZD01-B004,zoneD,HZD01,North Hall 1,standard,12,active,2025-12-29T10:00:00+00:00,Starter,0.05,15960
EVT007,EXH0186,Vanguard Networks Ltd,EVT007_BTH_0053,HZD02-B001,zoneD,HZD02,North Hall 2,standard,12,active,2025-12-29T10:00:00+00:00,Starter,0.1,15120
EVT007,EXH0055,Fusion Technologies LLC,EVT007_BTH_0054,HZD02-B002,zoneD,HZD02,North Hall 2,standard,9,active,2025-12-29T10:00:00+00:00,Starter,0.1,11340
EVT007,EXH0070,Sentra Engineering PLC,EVT007_BTH_0055,HZD02-B003,zoneD,HZD02,North Hall 2,standard,9,active,2025-12-29T10:00:00+00:00,Starter,0.1,11340
EVT007,EXH0207,RedStone Labs LLC,EVT007_BTH_0056,HZD02-B004,zoneD,HZD02,North Hall 2,corner,18,active,2025-12-29T10:00:00+00:00,Standard,0.05,29070
EVT007,EXH0187,Cobalt Cloud FZ-LLC,EVT007_BTH_0057,HZD02-B005,zoneD,HZD02,North Hall 2,corner,18,active,2025-12-29T10:00:00+00:00,Premium,0.1,34020
EVT007,EXH0144,Vertex Intelligence PLC,EVT007_BTH_0058,HZD02-B006,zoneD,HZD02,North Hall 2,standard,9,active,2025-12-29T10:00:00+00:00,Starter,0.05,11970
EVT007,EXH0011,Orion Automation Ltd,EVT007_BTH_0059,HZD02-B007,zoneD,HZD02,North Hall 2,standard,9,active,2025-12-29T10:00:00+00:00,Starter,0.1,11340
EVT007,EXH0009,Kairo Engineering Inc,EVT007_BTH_0060,HZD02-B008,zoneD,HZD02,North Hall 2,standard,12,active,2025-12-29T10:00:00+00:00,Standard,0,20400
EVT007,EXH0133,Orion Technologies GmbH,EVT007_BTH_0061,HZD03-B001,zoneD,HZD03,North Hall 3,corner,12,active,2025-12-29T10:00:00+00:00,Starter,0.15,14280
EVT007,EXH0171,Saffron Consulting Inc,EVT007_BTH_0062,HZD03-B002,zoneD,HZD03,North Hall 3,standard,18,active,2025-12-29T10:00:00+00:00,Premium,0,37800
EVT007,EXH0115,Helio Dynamics GmbH,EVT007_BTH_0063,HZD03-B003,zoneD,HZD03,North Hall 3,standard,12,active,2025-12-29T10:00:00+00:00,Starter,0.05,15960
EVT007,EXH0034,BluePeak Analytics GmbH,EVT007_BTH_0064,HZD03-B004,zoneD,HZD03,North Hall 3,standard,9,active,2025-12-29T10:00:00+00:00,Starter,0,12600
EVT007,EXH0202,Nova Consulting LLC,EVT007_BTH_0065,HZD04-B001,zoneD,HZD04,North Hall 4,standard,9,active,2025-12-29T10:00:00+00:00,Starter,0,12600
EVT007,EXH0024,Pulse Security Ltd,EVT007_BTH_0066,HZD04-B002,zoneD,HZD04,North Hall 4,standard,36,active,2025-12-29T10:00:00+00:00,Platinum,0,93600
EVT007,EXH0163,Apex Services GmbH,EVT007_BTH_0067,HZD04-B003,zoneD,HZD04,North Hall 4,standard,9,active,2025-12-29T10:00:00+00:00,Starter,0.1,11340
EVT007,EXH0141,Sentra Dynamics PLC,EVT007_BTH_0068,HZD05-B001,zoneD,HZD05,North Hall 5,standard,18,active,2025-12-29T10:00:00+00:00,Standard,0,30600
EVT007,EXH0021,Vertex Intelligence GmbH,EVT007_BTH_0069,HZD05-B002,zoneD,HZD05,North Hall 5,standard,12,active,2025-12-29T10:00:00+00:00,Starter,0,16800
EVT007,EXH0086,Nexa Labs Inc,EVT007_BTH_0070,HZD05-B003,zoneD,HZD05,North Hall 5,standard,9,active,2025-12-29T10:00:00+00:00,Starter,0.1,11340
EVT007,EXH0109,Nova Engineering LLC,EVT007_BTH_0071,HZD05-B004,zoneD,HZD05,North Hall 5,standard,18,active,2025-12-29T10:00:00+00:00,Premium,0,37800
EVT007,EXH0238,Orion Networks Ltd,EVT007_BTH_0072,HZD05-B005,zoneD,HZD05,North Hall 5,standard,12,active,2025-12-29T10:00:00+00:00,Starter,0,16800
EVT007,EXH0061,Helio Automation Inc,EVT007_BTH_0073,HZD05-B006,zoneD,HZD05,North Hall 5,standard,12,active,2025-12-29T10:00:00+00:00,Starter,0.05,15960
EVT007,EXH0204,Saffron Engineering Inc,EVT007_BTH_0074,HZD05-B007,zoneD,HZD05,North Hall 5,standard,18,active,2025-12-29T10:00:00+00:00,Standard,0.15,26010
EVT007,EXH0118,Atlas Systems FZ-LLC,EVT007_BTH_0075,HZD06-B001,zoneD,HZD06,North Hall 6,standard,24,active,2025-12-29T10:00:00+00:00,Premium,0.1,45360
EVT007,EXH0067,Saffron Services S.A.,EVT007_BTH_0076,HZD06-B002,zoneD,HZD06,North Hall 6,standard,12,active,2025-12-29T10:00:00+00:00,Starter,0.05,15960
EVT007,EXH0203,Vanguard Consulting Ltd,EVT007_BTH_0077,HZA01-B001,zoneA,HZA01,South Hall 1,standard,12,active,2025-12-29T10:00:00+00:00,Starter,0.1,15120
EVT007,EXH0002,Stratus Platforms GmbH,EVT007_BTH_0078,HZA01-B002,zoneA,HZA01,South Hall 1,corner,36,active,2025-12-29T10:00:00+00:00,Platinum,0.1,84240
EVT007,EXH0032,Keystone Technologies PLC,EVT007_BTH_0079,HZA01-B003,zoneA,HZA01,South Hall 1,standard,18,active,2025-12-29T10:00:00+00:00,Standard,0,30600
EVT007,EXH0020,RedStone Intelligence Ltd,EVT007_BTH_0080,HZA01-B004,zoneA,HZA01,South Hall 1,corner,18,active,2025-12-29T10:00:00+00:00,Premium,0.05,35910
EVT007,EXH0089,IronGate Intelligence S.A.,EVT007_BTH_0081,HZA01-B005,zoneA,HZA01,South Hall 1,standard,18,active,2025-12-29T10:00:00+00:00,Premium,0.1,34020
EVT007,EXH0006,RedStone Engineering PLC,EVT007_BTH_0082,HZA02-B001,zoneA,HZA02,South Hall 2,standard,18,active,2025-12-29T10:00:00+00:00,Standard,0,30600
EVT007,EXH0132,Terra Intelligence GmbH,EVT007_BTH_0083,HZA02-B002,zoneA,HZA02,South Hall 2,standard,12,active,2025-12-29T10:00:00+00:00,Starter,0.05,15960
EVT007,EXH0007,Skyline Systems FZ-LLC,EVT007_BTH_0084,HZA02-B003,zoneA,HZA02,South Hall 2,standard,12,active,2025-12-29T10:00:00+00:00,Starter,0.05,15960
EVT007,EXH0192,Vertex Systems GmbH,EVT007_BTH_0085,HZA02-B004,zoneA,HZA02,South Hall 2,standard,18,active,2025-12-29T10:00:00+00:00,Standard,0.1,27540
EVT007,EXH0069,Skyline Intelligence Ltd,EVT007_BTH_0086,HZA03-B001,zoneA,HZA03,South Hall 3,corner,12,active,2025-12-29T10:00:00+00:00,Standard,0,20400
EVT007,EXH0151,Orion Engineering LLC,EVT007_BTH_0087,HZA03-B002,zoneA,HZA03,South Hall 3,standard,36,active,2025-12-29T10:00:00+00:00,Platinum,0.05,88920
EVT007,EXH0245,Stratus Networks Ltd,EVT007_BTH_0088,HZA03-B003,zoneA,HZA03,South Hall 3,standard,12,active,2025-12-29T10:00:00+00:00,Standard,0,20400
EVT007,EXH0233,SilverLine Engineering GmbH,EVT007_BTH_0089,HZA04-B001,zoneA,HZA04,South Hall 4,standard,12,active,2025-12-29T10:00:00+00:00,Starter,0,16800
EVT007,EXH0038,Atlas Intelligence FZ-LLC,EVT007_BTH_0090,HZA04-B002,zoneA,HZA04,South Hall 4,standard,18,active,2025-12-29T10:00:00+00:00,Standard,0,30600
EVT007,EXH0059,SilverLine Dynamics LLC,EVT007_BTH_0091,HZA04-B003,zoneA,HZA04,South Hall 4,corner,18,active,2025-12-29T10:00:00+00:00,Standard,0.05,29070
EVT007,EXH0018,Kairo Intelligence S.A.,EVT007_BTH_0092,HZA05-B001,zoneA,HZA05,South Hall 5,standard,12,active,2025-12-29T10:00:00+00:00,Starter,0,16800
EVT007,EXH0094,Nimbus Solutions LLC (EXH0094),EVT007_BTH_0093,HZA05-B002,zoneA,HZA05,South Hall 5,corner,18,active,2025-12-29T10:00:00+00:00,Premium,0,37800
EVT007,EXH0199,Nexa Security Ltd,EVT007_BTH_0094,HZA05-B003,zoneA,HZA05,South Hall 5,standard,12,active,2025-12-29T10:00:00+00:00,Standard,0.05,19380
EVT007,EXH0205,Keystone Security LLC,EVT007_BTH_0095,HZA05-B004,zoneA,HZA05,South Hall 5,standard,9,active,2025-12-29T10:00:00+00:00,Starter,0,12600
EVT007,EXH0105,IronGate Analytics Ltd,EVT007_BTH_0096,HZA06-B001,zoneA,HZA06,South Hall 6,standard,18,active,2025-12-29T10:00:00+00:00,Standard,0,30600
EVT007,EXH0015,Quant Dynamics PLC,EVT007_BTH_0097,HZA06-B002,zoneA,HZA06,South Hall 6,corner,12,active,2025-12-29T10:00:00+00:00,Standard,0,20400
EVT007,EXH0099,Stratus Labs Ltd,EVT007_BTH_0098,HZA06-B003,zoneA,HZA06,South Hall 6,standard,18,active,2025-12-29T10:00:00+00:00,Premium,0,37800
EVT007,EXH0195,Cobalt Labs FZ-LLC (EXH0195),EVT007_BTH_0099,HZA06-B004,zoneA,HZA06,South Hall 6,standard,9,active,2025-12-29T10:00:00+00:00,Starter,0,12600
EVT007,EXH0177,Saffron Solutions Inc,EVT007_BTH_0100,HZA06-B005,zoneA,HZA06,South Hall 6,standard,12,active,2025-12-29T10:00:00+00:00,Standard,0,20400
EVT008,EXH0044,Atlas Intelligence FZ-LLC (EXH0044),EVT008_BTH_0001,HZB01-B001,zoneB,HZB01,East Hall 1,standard,9,active,2026-01-21T10:00:00+00:00,Starter,0,12600
EVT008,EXH0232,Nexa Technologies Inc,EVT008_BTH_0002,HZB01-B002,zoneB,HZB01,East Hall 1,standard,12,active,2026-01-21T10:00:00+00:00,Starter,0.1,15120
EVT008,EXH0071,Terra Technologies Ltd,EVT008_BTH_0003,HZB01-B003,zoneB,HZB01,East Hall 1,standard,12,active,2026-01-21T10:00:00+00:00,Standard,0,20400
EVT008,EXH0174,Iris Solutions S.A.,EVT008_BTH_0004,HZB01-B004,zoneB,HZB01,East Hall 1,standard,36,active,2026-01-21T10:00:00+00:00,Platinum,0.1,84240
EVT008,EXH0074,Stratus Systems Inc,EVT008_BTH_0005,HZB01-B005,zoneB,HZB01,East Hall 1,standard,36,active,2026-01-21T10:00:00+00:00,Platinum,0,93600
EVT008,EXH0235,Cobalt Analytics S.A.,EVT008_BTH_0006,HZB01-B006,zoneB,HZB01,East Hall 1,standard,12,active,2026-01-21T10:00:00+00:00,Starter,0,16800
EVT008,EXH0162,Terra Solutions GmbH,EVT008_BTH_0007,HZB01-B007,zoneB,HZB01,East Hall 1,corner,24,active,2026-01-21T10:00:00+00:00,Premium,0,50400
EVT008,EXH0037,BluePeak Consulting Inc,EVT008_BTH_0008,HZB01-B008,zoneB,HZB01,East Hall 1,standard,9,active,2026-01-21T10:00:00+00:00,Starter,0,12600
EVT008,EXH0200,Apex Security Ltd,EVT008_BTH_0009,HZB02-B001,zoneB,HZB02,East Hall 2,standard,9,active,2026-01-21T10:00:00+00:00,Starter,0,12600
EVT008,EXH0245,Stratus Networks Ltd,EVT008_BTH_0010,HZB02-B002,zoneB,HZB02,East Hall 2,standard,18,active,2026-01-21T10:00:00+00:00,Standard,0.05,29070
EVT008,EXH0030,Fusion Services S.A.,EVT008_BTH_0011,HZB02-B003,zoneB,HZB02,East Hall 2,standard,12,active,2026-01-21T10:00:00+00:00,Standard,0,20400
EVT008,EXH0006,RedStone Engineering PLC,EVT008_BTH_0012,HZB03-B001,zoneB,HZB03,East Hall 3,standard,18,active,2026-01-21T10:00:00+00:00,Standard,0.05,29070
EVT008,EXH0100,SilverLine Technologies PLC,EVT008_BTH_0013,HZB03-B002,zoneB,HZB03,East Hall 3,corner,18,active,2026-01-21T10:00:00+00:00,Premium,0,37800
EVT008,EXH0019,BluePeak Digital Ltd,EVT008_BTH_0014,HZB04-B001,zoneB,HZB04,East Hall 4,standard,9,active,2026-01-21T10:00:00+00:00,Starter,0.1,11340
EVT008,EXH0183,Atlas Services GmbH,EVT008_BTH_0015,HZB04-B002,zoneB,HZB04,East Hall 4,corner,18,active,2026-01-21T10:00:00+00:00,Standard,0.15,26010
EVT008,EXH0039,SilverLine Automation Inc,EVT008_BTH_0016,HZB04-B003,zoneB,HZB04,East Hall 4,standard,9,active,2026-01-21T10:00:00+00:00,Starter,0,12600
EVT008,EXH0194,Nimbus Intelligence LLC (EXH0194),EVT008_BTH_0017,HZB04-B004,zoneB,HZB04,East Hall 4,standard,12,active,2026-01-21T10:00:00+00:00,Starter,0,16800
EVT008,EXH0170,Atlas Dynamics S.A.,EVT008_BTH_0018,HZB04-B005,zoneB,HZB04,East Hall 4,standard,12,active,2026-01-21T10:00:00+00:00,Starter,0.15,14280
EVT008,EXH0250,BluePeak Solutions Ltd,EVT008_BTH_0019,HZB04-B006,zoneB,HZB04,East Hall 4,corner,36,active,2026-01-21T10:00:00+00:00,Platinum,0.05,88920
EVT008,EXH0248,Skyline Consulting S.A.,EVT008_BTH_0020,HZC01-B001,zoneC,HZC01,Hall 1,standard,12,active,2026-01-21T10:00:00+00:00,Standard,0.1,18360
EVT008,EXH0158,Cobalt Labs FZ-LLC,EVT008_BTH_0021,HZC01-B002,zoneC,HZC01,Hall 1,standard,9,active,2026-01-21T10:00:00+00:00,Starter,0,12600
EVT008,EXH0110,Lumina Security LLC,EVT008_BTH_0022,HZC01-B003,zoneC,HZC01,Hall 1,standard,18,active,2026-01-21T10:00:00+00:00,Standard,0,30600
EVT008,EXH0013,Stratus Services S.A.,EVT008_BTH_0023,HZC01-B004,zoneC,HZC01,Hall 1,standard,36,active,2026-01-21T10:00:00+00:00,Platinum,0,93600
EVT008,EXH0186,Vanguard Networks Ltd,EVT008_BTH_0024,HZC01-B005,zoneC,HZC01,Hall 1,standard,18,active,2026-01-21T10:00:00+00:00,Premium,0,37800
EVT008,EXH0077,Pulse Services Inc,EVT008_BTH_0025,HZC01-B006,zoneC,HZC01,Hall 1,standard,18,active,2026-01-21T10:00:00+00:00,Standard,0,30600
EVT008,EXH0114,Nimbus Intelligence LLC,EVT008_BTH_0026,HZC01-B007,zoneC,HZC01,Hall 1,standard,12,active,2026-01-21T10:00:00+00:00,Starter,0.05,15960
EVT008,EXH0024,Pulse Security Ltd,EVT008_BTH_0027,HZC01-B008,zoneC,HZC01,Hall 1,standard,12,active,2026-01-21T10:00:00+00:00,Standard,0,20400
EVT008,EXH0134,Atlas Automation GmbH,EVT008_BTH_0028,HZB08-B001,zoneB,HZB08,Hall 10,island,18,active,2026-01-21T10:00:00+00:00,Premium,0,37800
EVT008,EXH0204,Saffron Engineering Inc,EVT008_BTH_0029,HZB08-B002,zoneB,HZB08,Hall 10,standard,24,active,2026-01-21T10:00:00+00:00,Premium,0,50400
EVT008,EXH0196,Helio Cloud Ltd,EVT008_BTH_0030,HZB08-B003,zoneB,HZB08,Hall 10,standard,18,active,2026-01-21T10:00:00+00:00,Premium,0,37800
EVT008,EXH0150,Sentra Security Ltd,EVT008_BTH_0031,HZB08-B004,zoneB,HZB08,Hall 10,standard,12,active,2026-01-21T10:00:00+00:00,Standard,0.05,19380
EVT008,EXH0023,Stratus Labs GmbH,EVT008_BTH_0032,HZB08-B005,zoneB,HZB08,Hall 10,standard,12,active,2026-01-21T10:00:00+00:00,Starter,0,16800
EVT008,EXH0191,Skyline Cloud GmbH,EVT008_BTH_0033,HZB08-B006,zoneB,HZB08,Hall 10,standard,18,active,2026-01-21T10:00:00+00:00,Standard,0.1,27540
EVT008,EXH0115,Helio Dynamics GmbH,EVT008_BTH_0034,HZC03-B001,zoneC,HZC03,Hall 3,standard,12,active,2026-01-21T10:00:00+00:00,Starter,0,16800
